Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Arcane Angler's Souwester (Level 10+),10,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragonbone Mantle (Any Level),1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Angler's Souwester (Any Level),1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Avenging Helm of Glory (Any Level),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Cap of Dread,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Sphinx's Circlet,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Drop, Bazaar",False,None
Jade Hood of Mystery (Level 110+),110,340,0,22,0,6,0,0,0,0,6,5,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Jade Hood of Mystery (Level 100+),100,305,0,22,0,6,0,0,0,0,6,5,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Jade Hood of Mystery (Level 90+),90,270,0,21,0,5,0,0,0,0,5,4,0,0,0,0,0,0,0,0,Crowns,False,None
Jade Hood of Mystery (Level 80+),80,235,0,20,0,4,0,0,0,0,5,3,0,0,0,0,0,0,0,0,Crowns,False,None
Immortal Champion's Helm,100,418,0,17,0,10,67,0,0,0,8,0,0,10,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Jade Hood of Mystery (Level 70+),70,165,0,17,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,Crowns,False,None
Summer Palace Helmet (Level 140+),140,765,0,16,0,14,0,0,0,0,12,0,0,12,0,0,0,0,0,0,Crowns,False,None
Summer Palace Helmet (Level 130+),130,700,0,16,0,14,0,0,0,0,12,0,0,10,0,0,0,0,0,0,Crowns,False,None
Summer Palace Helmet (Level 120+),120,540,0,16,0,14,0,0,0,0,12,0,0,10,0,0,0,0,0,0,Crowns,False,None
Polarian Explorer's Snowhood (Level 120+),120,538,0,16,0,13,0,0,6,4,0,0,0,14,0,0,0,0,0,0,Gift Card,False,None
Polarian Explorer's Snowhood (Level 110+),110,457,0,16,0,12,0,0,6,4,0,0,0,13,0,0,0,0,0,0,Gift Card,False,None
Summer Palace Helmet (Level 110+),110,445,0,16,0,14,0,0,0,0,12,0,0,9,0,0,0,0,0,0,Crowns,False,None
Polarian Explorer's Snowhood (Level 100+),100,389,0,16,0,12,0,0,6,4,0,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Immortals' Helm of Havoc,100,329,0,16,0,9,67,0,0,0,8,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Summer Palace Helmet (Level 100+),100,225,0,16,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Headdress (Level 130+),130,540,0,15,0,9,0,85,0,0,20,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wild Wing Headdress (Level 120+),120,415,0,15,0,9,0,85,0,0,20,0,0,14,0,0,0,0,0,0,Gift Card,False,None
Wild Wing Headdress (Level 110+),110,353,0,15,0,8,0,85,0,0,20,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wild Wing Headdress (Level 100+),100,300,0,15,0,8,0,80,0,0,20,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Summer Palace Helmet (Level 90+),90,200,0,15,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jade Hood of Mystery (Level 60+),60,130,0,15,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,Crowns,False,None
Polarian Explorer's Snowhood (Level 90+),90,331,0,14,0,10,0,0,5,4,0,0,0,10,0,0,0,0,0,0,Gift Card,False,None
Wild Wing Headdress (Level 90+),90,255,0,14,0,7,0,65,0,0,18,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Celebration Robe (Level 100+),100,792,0,13,0,0,0,72,0,0,0,0,0,14,0,0,0,0,0,0,Crowns,False,None
Steel Raven Helmet (Level 100+),100,330,0,13,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,Crowns,False,None
Violet Hood of Bitter Truth (Level 110+),110,320,0,13,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Violet Hood of Bitter Truth (Level 100+),100,295,0,13,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Wild Wing Headdress (Level 80+),80,214,0,13,0,7,0,50,0,0,16,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Lydia's Frigid Hat (Level 150+),150,948,0,12,0,9,0,91,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dworgyn's Havoc Hood (Level 150+),150,782,0,12,0,9,0,83,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Combat Mask (Level 140+),140,675,0,12,0,0,117,0,3,6,0,0,0,16,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Vigilant Helm (Level 100+),100,380,0,12,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,Crowns,False,None
Sultan's Turban (Level 100+),100,315,0,12,10,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Steel Raven Helmet (Level 90+),90,290,0,12,0,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Polarian Explorer's Snowhood (Level 80+),80,281,0,12,0,10,0,0,5,4,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Golden Hood of Serenity (Level 110+),110,275,0,12,6,10,48,0,0,0,7,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Violet Hood of Bitter Truth (Level 90+),90,270,0,12,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Golden Hood of Serenity (Level 100+),100,260,0,12,6,10,45,0,0,0,7,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Summer Palace Helmet (Level 80+),80,200,0,12,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Headdress (Level 70+),70,178,0,12,0,6,0,35,0,0,14,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Jade Hood of Mystery (Level 50+),50,115,0,12,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,Crowns,False,None
Lydia's Frigid Hat (Level 140+),140,915,0,11,0,0,0,89,0,0,0,0,0,14,0,0,0,0,0,0,Crowns,False,None
Cyrus's Secret Skullcap (Level 150+),150,753,0,11,0,9,0,75,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dworgyn's Havoc Hood (Level 140+),140,706,0,11,0,8,0,82,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cyrus's Secret Skullcap (Level 140+),140,685,0,11,0,9,0,74,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Chrysanthemum Cowl (Level 100+),100,335,0,11,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Vigilant Helm (Level 90+),90,335,0,11,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Vigilant Helm (Level 80+),80,290,0,11,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Sultan's Turban (Level 90+),90,280,0,11,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Steel Raven Helmet (Level 80+),80,250,0,11,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,Crowns,False,None
Violet Hood of Bitter Truth (Level 80+),80,245,0,11,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Golden Hood of Serenity (Level 90+),90,230,0,11,5,9,40,0,0,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,None
Golden Hood of Serenity (Level 80+),80,200,0,11,4,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Headdress (Level 60+),60,146,0,11,0,6,0,20,0,0,12,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wintergale Headwrap,54,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Wintery Veil,54,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Alhazred's Karmic Fez (Level 150+),150,835,0,10,0,11,0,79,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Kozane Helm (Level 140+),140,810,0,10,11,10,0,0,0,0,12,0,0,12,0,0,0,0,0,0,Crowns,False,None
Kozane Helm (Level 130+),130,735,0,10,11,10,0,0,0,0,11,0,0,10,0,0,0,0,0,0,Crowns,False,None
Alhazred's Karmic Fez (Level 140+),140,729,0,10,0,0,0,77,0,0,0,0,0,14,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Energetic Mask (Level 100+),100,430,0,10,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Kozane Helm (Level 100+),100,420,0,10,11,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sultan's Turban (Level 80+),80,245,0,10,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Polarian Explorer's Snowhood (Level 70+),70,239,0,10,0,8,0,0,4,3,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragonfly Keeper's Cap,92,220,0,10,0,8,42,0,0,0,6,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Summer Palace Helmet (Level 70+),70,150,0,10,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Headdress (Level 50+),50,118,0,10,0,5,0,12,0,0,10,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Casual Lederhosen (Level 70+),70,407,0,9,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Energetic Mask (Level 90+),90,380,0,9,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Greenwarden's Energetic Mask (Level 80+),80,330,0,9,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Chrysanthemum Cowl (Level 90+),90,300,0,9,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Vigilant Helm (Level 70+),70,250,0,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,Crowns,False,None
Storm Caiman's Vicious Mask,82,215,0,9,0,7,40,0,0,0,5,0,0,0,0,0,0,0,0,0,Drop,False,None
Sultan's Turban (Level 70+),70,210,0,9,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Golden Hood of Serenity (Level 70+),70,140,0,9,4,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Summer Palace Helmet (Level 60+),60,130,0,9,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Crowns,False,None
Pockmarked Mantis Helm,98,120,0,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Jade Hood of Mystery (Level 40+),40,105,0,9,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Headdress (Level 40+),40,94,0,9,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dalia's Smoldering Hairdo (Level 140+),140,670,0,8,0,0,0,76,0,0,0,0,0,14,0,0,0,0,0,0,Crowns,False,None
Kozane Helm (Level 90+),90,370,0,8,10,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Crowns,False,None
Kozane Helm (Level 80+),80,320,0,8,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Polarian Explorer's Snowhood (Level 60+),60,204,0,8,0,8,0,0,4,3,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragonrider's Vigilant Helm (Level 60+),60,200,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,Crowns,False,None
Steel Raven Helmet (Level 70+),70,193,0,8,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sultan's Turban (Level 60+),60,175,0,8,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Philosoraptor's Abstract Hat,88,110,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Wild Wing Headdress (Level 30+),30,74,0,8,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dalia's Smoldering Hairdo (Level 150+),150,720,0,7,0,9,0,82,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Mask of the Faerie Court (Level 100+),100,420,0,7,5,8,0,0,0,0,9,9,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Greenwarden's Energetic Mask (Level 70+),70,290,0,7,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Chrysanthemum Cowl (Level 80+),80,265,0,7,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,Crowns,False,None
Splendid Chapeau,70,204,0,7,0,0,0,25,1,15,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Horned Helm of Valor,54,189,0,7,0,0,15,0,0,0,5,4,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Dragonrider's Vigilant Helm (Level 50+),50,165,0,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,Crowns,False,None
Violet Hood of Bitter Truth (Level 70+),70,160,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Steel Raven Helmet (Level 60+),60,157,0,7,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Sultan's Turban (Level 50+),50,150,0,7,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Violet Hood of Bitter Truth (Level 60+),60,145,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Whitehaven's Cover,78,145,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stone Key,False,None
Violet Hood of Bitter Truth (Level 50+),50,134,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Summer Palace Helmet (Level 50+),50,110,0,7,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jade Hood of Mystery (Level 30+),30,90,0,7,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,Crowns,False,None
Golden Hood of Serenity (Level 50+),50,80,0,7,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Headdress (Level 20+),20,57,0,7,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Mask of the Faerie Court (Level 90+),90,380,0,6,4,7,0,0,0,0,8,8,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Energetic Mask (Level 60+),60,260,0,6,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Kozane Helm (Level 70+),70,257,0,6,8,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wolverine's Helm,45,245,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Greenwarden's Energetic Mask (Level 50+),50,220,0,6,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Energetic Mask (Level 40+),40,175,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Polarian Explorer's Snowhood (Level 50+),50,173,0,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragonrider's Vigilant Helm (Level 40+),40,155,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Polarian Explorer's Snowhood (Level 40+),40,147,0,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sultan's Turban (Level 40+),40,131,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Steel Raven Helmet (Level 50+),50,118,0,6,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Golden Hood of Serenity (Level 40+),40,65,0,6,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Headdress (Level 10+),10,43,0,6,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Cap of Eternal Cold,45,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Cowl of the Glacier,45,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Mask of the Faerie Court (Level 80+),80,350,0,5,6,7,0,0,0,0,5,5,0,0,0,0,0,0,0,0,Crowns,False,None
Kozane Helm (Level 60+),60,209,0,5,7,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Headgear of the Sylph,35,200,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Chrysanthemum Cowl (Level 70+),70,180,0,5,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Energetic Mask (Level 30+),30,130,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Dragonrider's Vigilant Helm (Level 30+),30,120,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Sultan's Turban (Level 30+),30,105,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Summer Palace Helmet (Level 40+),40,90,0,5,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Steel Raven Helmet (Level 40+),40,79,0,5,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Jade Hood of Mystery (Level 20+),20,70,0,5,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,Crowns,False,None
Golden Hood of Serenity (Level 30+),30,50,0,5,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Headdress (Any Level),1,32,0,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Cap of Preoccupation,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Engrossed Hat,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Frost-Peaked Cap,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Profound Hat,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Bonesmasher Rattled Cowl,100,532,0,4,0,6,40,0,0,0,0,0,0,10,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Helmet of Royal Retribution (Level 100+),100,355,0,4,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Mask of the Faerie Court (Level 70+),70,280,0,4,4,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Hearty Bear Hat,52,234,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Bitter Cold Bear Hat,52,204,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Kozane Helm (Level 50+),50,163,0,4,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Spectral Cowl,25,162,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Polarian Explorer's Snowhood (Level 30+),30,125,0,4,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Chrysanthemum Cowl (Level 60+),60,122,0,4,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Crowns,False,None
Polarian Explorer's Snowhood (Level 20+),20,106,0,4,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Greenwarden's Energetic Mask (Level 20+),20,95,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Summer Palace Helmet (Level 30+),30,70,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
Violet Hood of Bitter Truth (Level 40+),40,65,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Steel Raven Helmet (Level 30+),30,49,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Golden Hood of Serenity (Level 20+),20,30,0,4,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
Steel Raven Helmet (Level 20+),20,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Brisk Cap,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar, Quest",False,None
Cowl of the Exceptional,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Hat of Accuracy,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Cold At Night Cover,66,415,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Drop, Stone Key",False,None
Cold Chieftain's Mask,64,335,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Helmet of Royal Retribution (Level 90+),90,315,0,3,0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Mask of the Faerie Court (Level 60+),60,240,0,3,3,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Mask of the Faerie Court (Level 50+),50,190,0,3,3,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,Crowns,False,None
Augmented Mantle,15,144,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Kozane Helm (Level 40+),40,134,0,3,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Vigilant Helm (Level 20+),20,95,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Greenwarden's Energetic Mask (Level 10+),10,90,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Sultan's Turban (Level 20+),20,79,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Jade Hood of Mystery (Level 10+),10,50,0,3,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,Crowns,False,None
Summer Palace Helmet (Level 20+),20,50,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Violet Hood of Bitter Truth (Level 30+),30,45,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Golden Hood of Serenity (Level 10+),10,15,0,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cap of the Oasis,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Permafrost Circlet,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Helmet of Royal Retribution (Level 80+),80,275,0,2,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Mask of the Faerie Court (Level 40+),40,160,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Mask of the Faerie Court (Level 30+),30,120,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midsummer's Cowl,5,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Kozane Helm (Level 30+),30,106,0,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Mask of the Faerie Court (Level 20+),20,100,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Polarian Explorer's Snowhood (Level 10+),10,90,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Polarian Explorer's Snowhood (Any Level),1,77,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Kozane Helm (Level 20+),20,72,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Vigilant Helm (Level 10+),10,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Greenwarden's Energetic Mask (Any Level),1,55,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sultan's Turban (Level 10+),10,52,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Astral Cap of the Sunbird,5,40,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Master's Cap of Weakness,5,40,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Royal Cap of Snowmen,5,40,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Violet Hood of Bitter Truth (Level 20+),20,20,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jade Hood of Mystery (Any Level),1,20,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,Crowns,False,None
Tenacious Headgear,20,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Steel Raven Helmet (Level 10+),10,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Golden Hood of Serenity (Any Level),1,5,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Chrysanthemum Cowl (Level 50+),50,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
Crystalline Helm,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Helmet of Royal Retribution (Level 70+),70,230,0,1,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Helmet of Royal Retribution (Level 60+),60,190,0,1,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
