Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Glorious Chivalric Crown (Level 30+),30,135,3,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Raven Helm of Unkindness (Level 30+),30,135,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Evergreen Cowl (Level 30+),30,135,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Fossil Hunter's Helm (Level 20+),20,135,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Crowns,False,Fossil Hunter's Set
Road Legend Helm (Level 20+),20,121,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,Cold Rider Set
Nirini Helm of Scorching (Level 50+),50,120,3,0,6,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Captain's Turban (Level 20+),20,119,3,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Traveler's Goggles (Level 20+),20,119,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shroud of Icewind Glade (Level 30+),30,118,3,0,0,4,0,0,0,0,2,6,0,0,0,0,0,0,0,0,Crowns,False,None
Mugsy's Frigid Headwrap,25,118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Fossil Hunter's Helm (Level 10+),10,116,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
World's Fool Mask (Level 30+),30,110,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Night King's Crown (Level 30+),30,110,3,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Solstice Cowl (Level 30+),30,107,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Druidic Cowl (Level 10+),10,106,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Skullcap (Level 20+),20,105,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Veil (Level 30+),30,105,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Rokugo Helmet (Level 40+),40,98,3,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Mantle of the Blizzard,45,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Formal Alpine Hat (Level 20+),20,96,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Headwrap (Level 20+),20,96,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Oyoroi Helmet (Level 30+),30,96,3,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cosmographer's Cowl (Level 10+),10,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Peppermintalist's Helm (Level 10+),10,95,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cool Rancher's Hat (Level 20+),20,94,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Snowdrifter's Mantle (Level 20+),20,94,3,0,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Woodland Hunter Tuke (Level 10+),10,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Karamelle Knight Helm (Level 10+),10,93,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dramaturgist's Hat (Level 10+),10,93,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Silent Knight's Headgear (Level 20+),20,93,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crowns,False,None
Celebration Hat (Level 10+),10,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Raider Scrap Helm (Level 10+),10,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wysteria Warrior's Helmet (Level 10+),10,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dashing Outlaw's Feather Cap (Any Level),1,89,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Commemoration Hat (Level 10+),10,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Champion Helmet (Level 10+),10,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Phantom Catcher Hat (Level 20+),20,88,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Able Ranger's Hat (Level 20+),20,88,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
White New Year's Top Cloche (Level 10+),10,88,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
White New Year's Top Hat (Level 10+),10,88,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cursed Captain's Tricorne (Level 20+),20,87,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Drum Jungle Tribal Helm (Level 10+),10,85,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Queen's Color Guard Shako (Level 10+),10,85,3,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Formal Alpine Hat (Level 10+),10,82,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hawkrider Cowl (Level 20+),20,82,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Ancient Purrzian Battle Helm (Level 10+),10,82,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Peppermintalist's Helm (Any Level),1,81,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cool Rancher's Hat (Level 10+),10,80,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Tiki Crown of Sacred Songs (Level 30+),30,80,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Abyssal Warrior's Mask (Level 10+),10,80,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragonrider's Assailing Helm (Level 10+),10,80,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Karamelle Knight Helm (Any Level),1,79,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Celebration Hat (Any Level),1,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stygian Countenance (Level 10+),10,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Headwraps of the Whim,30,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Frostrimmed Coif,30,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Commemoration Hat (Any Level),1,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Phantom Catcher Hat (Level 10+),10,75,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Sleeping Cap (Level 10+),10,75,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Able Ranger's Hat (Level 10+),10,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dwarven Aerohelm (Any Level),1,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
White Pandamonium Warhelm (Any Level),1,71,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mask of the Sun Eagle (Level 20+),20,70,3,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Helm (Any Level),1,70,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dawn Jaguar's Helm (Level 20+),20,70,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shinobi Hood (Level 10+),10,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dunerunner's Headwrap (Any Level),1,68,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Forgemaster's Helm (Level 10+),10,68,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Cap of Tomorrow (Any Level),1,66,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Creepy Clown Mask (Any Level),1,66,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Tiki Crown of Riptides (Level 60+),60,65,3,0,0,0,29,0,3,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gladiator's Helm of Glory (Level 10+),10,65,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Snowdrifter's Hat (Any Level),1,64,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Crown of the Night Jaguar (Level 20+),20,60,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
True Silver Helmet (Any Level),1,60,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Merry Sleeping Cap (Any Level),1,60,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cowl of the Dark Elf (Level 10+),10,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Assault Helmet (Level 10+),10,58,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Pet Trainer Conical (Any Level),1,58,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Forgemaster's Helm (Any Level),1,58,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Chieftain's Crown (Level 10+),10,56,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sky Sorcerer Kasa (Any Level),1,54,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Valiant Jouster's Helm (Level 10+),10,52,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Thunderous Karanahn Veil (Level 40+),40,50,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Mask (Level 10+),10,50,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cowl of the Dark Elf (Any Level),1,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Morganthe's Icy Arachna Crown (Any Level),1,40,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Royal Fusilier's Shako (Any Level),1,40,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Mantle of the Frozen Sun (Any Level),1,35,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Helm of the Furious Winter (Any Level),1,30,3,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Avenging Helm of Glory (Level 20+),20,10,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Angler's Souwester (Level 30+),30,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragonbone Mantle (Level 20+),20,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonbone Mantle (Level 30+),30,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cowl of the Northern Wind,45,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Stinger Helmet (Any Level),1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Old Smokey's Proficient Hat,25,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Otomo's Impulsive Helm,35,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Darkwraith's Atonement Cowl (Level 20+),20,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cap of Consideration,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Cap of Ideals,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Veil of the Frost Queen,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Hood of Icy Regard,15,56,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Helm of Winterbane (Level 30+),30,135,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Proud Jaguar's Mask (Level 20+),20,75,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Old Smokey's Hat,25,118,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Veil of the Usurper,25,118,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Meowiarty's Icy Cap,25,118,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Winter Palace Guard Shako (Level 20+),20,105,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Animated Tri-Corn,15,90,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Balanced Tri-Corn of Helping,15,90,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Blazing Tri-Corn of the Meteor,15,90,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Cyclops Tri-Corn of Dreams,15,90,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Fiery Tri-Corn of the Hound,15,90,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Frozen Tri-Corn of the Wyvern,15,90,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Icy Tri-Corn of Armor,15,90,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Tri-Corn of Sandstorms,15,90,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Spiral Cup Cowl (Level 20+),20,82,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Astral Cornet of the Hound,10,60,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Master's Cornet of the Mantle,10,60,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Royal Cornet of Armor,10,60,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Stormy Tri-Corn of the Kraken,15,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Brisk Cap,25,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar, Quest",False,None
Helm of Winterbane (Level 20+),20,100,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Earthen Tri-Corn of the Seraph,15,90,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Spiral Cup Cowl (Level 10+),10,70,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Winter Palace Guard Shako (Level 10+),10,65,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Compelling Cowl (Level 20+),20,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Cowl (Level 20+),20,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sokkwi Mantle of Blizzards (Level 30+),30,110,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Atlantean Great Helm (Level 20+),20,100,2,2,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Gift Card,False,None
Tanglewood Terror Coif (Level 20+),20,78,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Tanglewood Terror Coif (Level 10+),10,60,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Cap of the Tanglewood Hero (Level 10+),10,57,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Thought and Memory Helm (Level 30+),30,56,2,2,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Cap of the Plant Punisher (Level 10+),10,44,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Tanglewood Terror Coif (Any Level),1,44,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Cap of the Tanglewood Hero (Any Level),1,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Nighttide Torment Top Hat (Any Level),1,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Palace Guard Shako (Any Level),1,35,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Veil of Sparks,5,20,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Dragon's Eye Guard (Level 30+),30,0,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,None
Atlantean Great Helm (Level 10+),10,75,2,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Gift Card,False,None
Turquoise Eagle's Mantle (Level 20+),20,75,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Aztecosaur War-Helm (Level 10+),10,53,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Turquoise Eagle's Mantle (Level 10+),10,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Smith's Cap (Any Level),1,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Thought and Memory Helm (Level 20+),20,36,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Greenwarden's Brilliant Mask (Any Level),1,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Whitehart Helm (Level 10+),10,22,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Cool Fairy Kei Broadbrim (Any Level),1,21,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Revolutionary's Kepi (Any Level),1,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Beekeeper's Veil Hat (Any Level),1,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wastelander's Chill Hat (Any Level),1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragontooth Helm (Any Level),1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragon's Eye Guard (Level 20+),20,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragon's Eye Guard (Level 10+),10,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wayfinder Helmet,48,265,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Gorgonsbane Helm (Level 10+),10,201,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Helm (Any Level),1,191,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Helm (Level 10+),10,181,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arctic Cowl of the Maelstrom,22,133,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Brisk Cap of Loyalty,22,133,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Frosty Hood of the Hearth,22,133,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Chilled Coif of Acumen,22,130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Snowy Shroud of Sorrow,22,130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Zesty Hat of the Blizzard,22,130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Aquilan Secutor Kalkris (Level 20+),20,127,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Setesh's Khepresh (Level 10+),10,119,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Precious Cap,25,118,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Cowl of the Sentinel (Level 20+),20,115,2,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Tiki Crown of Purity (Level 30+),30,110,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Crowns,False,None
Road Legend Helm (Level 10+),10,103,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Setesh's Khepresh (Any Level),1,102,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Sky Captain's Turban (Level 10+),10,102,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Glorious Chivalric Crown (Level 20+),20,100,2,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nirini Helm of Scorching (Level 40+),40,100,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fossil Hunter's Helm (Any Level),1,100,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Lydia's Frigid Hat (Level 10+),10,96,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Druidic Cowl (Any Level),1,91,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Skullcap (Level 10+),10,89,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Celestian Photon Mask (Level 10+),10,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin Helmet (Level 10+),10,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shroud of Icewind Glade (Level 20+),20,86,2,0,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,Crowns,False,None
Traveler's Goggles (Any Level),1,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
World's Fool Mask (Level 20+),20,85,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
All Souls Headwrap (Level 10+),10,82,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cosmographer's Cowl (Any Level),1,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Black Werewolf Skullcap (Level 10+),10,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Woodland Hunter Tuke (Any Level),1,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Night King's Crown (Level 20+),20,80,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Evergreen Cowl (Level 20+),20,80,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Snowdrifter's Mantle (Level 10+),10,80,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Crown of Purity (Level 20+),20,80,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dramaturgist's Hat (Any Level),1,79,2,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Winter Solstice Cowl (Level 20+),20,79,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Silent Knight's Headgear (Level 10+),10,79,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crowns,False,None
Raider Scrap Helm (Any Level),1,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Rokugo Helmet (Level 30+),30,77,2,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Raven Helm of Unkindness (Level 20+),20,77,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Nimbari Centurion Helm (Any Level),1,75,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
White New Year's Top Cloche (Any Level),1,75,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
White New Year's Top Hat (Any Level),1,75,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
