Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Tiki Boots of Purity (Level 70+),70,125,4,0,0,0,26,26,0,0,0,6,0,0,0,0,0,0,0,0,Crowns,False,None
Survivor's Stompers (Level 10+),10,125,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
Dramaturgist's Buskins (Level 10+),10,123,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Karamelle Knight Boots (Level 10+),10,119,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Boots (Level 10+),10,113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shinobi Sandals (Level 10+),10,107,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Glorious Chivalric Boots (Level 30+),30,105,4,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Boots of Purity (Level 60+),60,100,4,0,0,0,23,23,0,0,0,5,0,0,0,0,0,0,0,0,Crowns,False,None
Evergreen Striders (Level 60+),60,100,4,0,1,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wildranger Boots (Level 50+),50,100,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Icewind Glade Trekkers (Level 40+),40,97,4,0,0,5,0,0,0,0,4,10,0,0,0,0,0,0,0,0,Crowns,False,None
Night King's Sabatons (Level 40+),40,95,4,0,0,3,0,18,0,0,2,3,0,0,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Steeltoes (Any Level),1,94,4,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Boots of Minty Freshness (Any Level),1,91,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dawn Jaguar's Silent Boots (Level 40+),40,90,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sun Eagle Striders (Level 40+),40,90,4,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
Wildranger Boots (Level 40+),40,90,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Boots of Tomorrow (Any Level),1,88,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Creepy Clown Shoes (Any Level),1,88,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Boots of Celestian Totality,50,86,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,Celestian Totality Set
Jubilation Boots (Any Level),1,86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Boots of Riptides (Level 70+),70,85,4,0,0,0,32,0,4,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shoes of the Fortuneteller (Level 40+),40,85,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hawkrider Boots (Level 30+),30,84,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Astral Boots of Judgement,30,81,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Master's Boots of the Satyr,30,81,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Royal Boots of Empowerment,30,81,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Singed Nirini Walkers (Level 20+),20,80,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wooden Key, Crowns",False,None
Dark Elf Poulaines (Level 10+),10,78,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Pet Trainer Shoes (Any Level),1,77,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Night Jaguar's Stalkers (Level 40+),40,75,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Rokugo Footwear (Level 30+),30,73,4,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Furious Winter Mukluks (Level 20+),20,70,4,0,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Crowns,False,None
Mukluks of the Frozen Sun (Level 20+),20,70,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Oyoroi Sandals (Level 40+),40,70,4,0,0,2,0,13,0,0,2,3,0,0,0,0,0,0,0,0,Crowns,False,None
Chieftain's Stalkers (Level 20+),20,65,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sultan's Shoes (Level 20+),20,65,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Queen's Color Guard Boots (Level 10+),10,55,4,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Headbanger's Spiked Boots (Level 40+),40,52,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Arund Vale Snowshoes (Level 20+),20,51,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jacques' Artificial Sandals,30,48,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Wraps of the Eddy,30,48,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Shard Warrior's Sabatons (Any Level),1,43,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wild Wing Warboots (Level 10+),10,41,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Cataract Boots,30,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Premium Footwraps,25,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Smogger's Germane Boots,25,32,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Royal Fusilier's Boots (Any Level),1,20,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Marvelous Avenging Boots (Level 20+),20,15,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Smoldering Vengeance Boots (Level 20+),20,15,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Angler's Galoshes (Level 60+),60,0,4,0,5,0,0,30,1,0,5,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Animated Canine Shoes,30,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Boots of the Nucleus,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Charged Sandals,15,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Drop, Bazaar, Quest",False,None
Dragonbone Footgear (Level 40+),40,0,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fountain Waders,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Shoes of Dreaming,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Stinger Boots (Level 40+),40,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Silent Knight's Snowboots (Any Level),1,89,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Rockstar Kicks (Level 40+),40,70,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Boots of the Bufanoid,35,57,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Pads of the Proud Jaguar (Level 40+),40,100,3,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Barbarian's Valorous Boots,54,164,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Pads of the Proud Jaguar (Level 30+),30,80,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Valorous Arena Footguards (Level 40+),40,80,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Spiral Cup Boots (Level 50+),50,268,3,4,0,5,0,0,1,0,7,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Spiral Cup Boots (Level 40+),40,228,3,4,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Aquilan Velite Greaves (Level 20+),20,154,3,4,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Turquoise Eagle's Sky Tracks (Level 40+),40,100,3,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Striders of the Verge,25,37,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Leisure Dome Steppers (Level 30+),30,158,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Frosted Sokkwi Footwraps (Level 30+),30,150,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Frosted Sokkwi Footwraps (Level 40+),40,150,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Smith's Boots (Level 40+),40,127,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Gift Card,False,None
Boots of Whispered Flight (Level 50+),50,110,3,3,4,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Abyssal Warrior's Boots (Level 10+),10,106,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Gift Card,False,None
Tanglewood Hero's Footgear (Level 40+),40,74,3,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Terror of Tanglewood Shoes (Level 30+),30,61,3,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Plant Punisher's Boots (Level 40+),40,60,3,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Tanglewood Hero's Footgear (Level 30+),30,57,3,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Winter Solstice Snowboots (Level 20+),20,49,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Plant Punisher's Boots (Level 30+),30,46,3,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Winter Palace Cavalry Boots (Level 10+),10,35,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Boots of Penance (Level 30+),30,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Boots (Level 30+),30,0,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Compelling Boots (Level 30+),30,0,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Boots of Penance (Level 40+),40,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragontooth Boots (Level 60+),60,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Mukluks of Winter's Reign (Level 40+),40,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Boots of Nighttide Torment (Level 10+),10,140,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Frosted Sokkwi Footwraps (Level 20+),20,125,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"Wooden Key, Crowns",False,None
Boots of Winterbane (Level 30+),30,120,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Frosted Sokkwi Footwraps (Level 10+),10,100,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Armored Fins of Atlantea (Level 30+),30,70,3,2,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Gift Card,False,None
Brutish Boots,5,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Boots of Nighttide Torment (Any Level),1,80,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Frosted Sokkwi Footwraps (Any Level),1,75,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Unkind Winter Boots (Level 20+),20,67,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Tiki Boots of Sacred Songs (Level 30+),30,55,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Revolutionary's Boots (Any Level),1,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Beach Slippers (Any Level),1,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Outback Adventurer's Boots (Any Level),1,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Shoes (Any Level),1,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragon's Eye Striders (Level 30+),30,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
August Sage Shoes (Level 90+),90,400,3,0,4,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Crowns,False,None
Karanahn's Charged Greaves (Level 40+),40,200,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Karanahn's Charged Greaves (Level 30+),30,200,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Faerie Court Boots (Level 60+),60,180,3,0,5,4,0,0,0,0,5,6,0,0,0,0,0,0,0,0,Crowns,False,None
Karanahn's Charged Greaves (Level 20+),20,150,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wooden Key, Crowns",False,None
Barbarian's Brave Boots,54,120,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Barbarian's Courage Boots,54,120,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Barbarian's Daring Boots,54,120,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Dragoon's Leather Boots (Level 10+),10,117,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sandals of the Sentinel (Level 40+),40,105,3,0,2,3,0,20,1,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Buskins (Any Level),1,105,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Karamelle Knight Boots (Any Level),1,101,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Karanahn's Charged Greaves (Level 10+),10,100,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Boots (Any Level),1,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Boots of Purity (Level 50+),50,95,3,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
Shinobi Sandals (Any Level),1,91,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Evergreen Striders (Level 50+),50,90,3,0,1,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Tiki Boots of Purity (Level 40+),40,85,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
Evergreen Striders (Level 40+),40,80,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Tiki Boots of Riptides (Level 60+),60,75,3,0,0,0,29,0,3,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Glorious Chivalric Boots (Level 20+),20,75,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dawn Jaguar's Silent Boots (Level 30+),30,75,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Night King's Sabatons (Level 30+),30,75,3,0,0,2,0,10,0,0,1,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sun Eagle Striders (Level 30+),30,75,3,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Crowns,False,None
True Silver Boots (Level 20+),20,75,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Icewind Glade Trekkers (Level 30+),30,72,3,0,0,4,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Crowns,False,None
Singed Nirini Walkers (Level 10+),10,70,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wildranger Boots (Level 30+),30,70,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Astral Shoes of Judgement,25,68,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Royal Shoes of Poison,25,68,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Dark Elf Poulaines (Any Level),1,66,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hawkrider Boots (Level 20+),20,65,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wildranger Boots (Level 20+),20,65,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Shoes of the Fortuneteller (Level 30+),30,61,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Black Star Eagle's Claws (Level 30+),30,60,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Furious Winter Mukluks (Level 10+),10,60,3,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mukluks of the Frozen Sun (Level 10+),10,60,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Night Jaguar's Stalkers (Level 30+),30,60,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Assailing Shoes (Level 20+),20,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
World's Fool Boots (Level 20+),20,55,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Barkingham Fog Walkers,40,53,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Fishing",False,None
Icewind Glade Trekkers (Level 20+),20,53,3,0,0,4,0,0,0,0,2,6,0,0,0,0,0,0,0,0,Crowns,False,None
Oyoroi Sandals (Level 30+),30,51,3,0,0,2,0,7,0,0,1,2,0,0,0,0,0,0,0,0,Crowns,False,None
Chieftain's Stalkers (Level 10+),10,50,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Karanahn's Charged Greaves (Any Level),1,50,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sultan's Shoes (Level 10+),10,50,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Shoes of the Fortuneteller (Level 20+),20,43,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Blustery Shoes of Legend,22,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Chill Footwear of the Cyclone,22,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Crackling Footwraps of Eternity,22,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Thundering Boots of Neutrality,22,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Vigorous Boots of the Squall,22,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Windswept Boots of the Glacier,22,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Greenwarden's Peaceful Boots (Level 10+),10,40,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Arund Vale Snowshoes (Level 10+),10,36,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Broghans of Mastery,25,32,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Scratcher's Elegant Shoes,25,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bazaar,False,None
Mugsy's Aristocratic Boots,25,32,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Wild Wing Warboots (Any Level),1,31,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Greenwarden's Peaceful Boots (Any Level),1,25,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,Crowns,False,None
Dazzling Boots,20,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Tattersea Footwear,30,16,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Lightkeeper's Dive Boots (Any Level),1,7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Angler's Galoshes (Level 50+),50,0,3,0,4,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Angler's Galoshes (Level 40+),40,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Clanker's Provoked Boots,25,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Crackling Boots,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar, Quest",False,None
Darkwraith's Atonement Boots (Level 20+),20,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonbone Footgear (Any Level),1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonbone Footgear (Level 20+),20,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonbone Footgear (Level 10+),10,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonbone Footgear (Level 30+),30,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Exquisite Slippers,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Stinger Boots (Level 30+),30,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Pads of the Proud Jaguar (Level 20+),20,60,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Valorous Arena Footguards (Level 30+),30,60,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Astral Boots of Sandstorms,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Boots of Power,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Charged Boots of Darkwind,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Frosty Boots of Balefrost,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Healer's Boots of Sanctuary,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Heated Boots of Wyldfire,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Legend Boots of the Mind,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Master's Boots of Armor,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Necro's Boots of Doom,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Royal Boots of Cursing,15,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Spiral Cup Boots (Level 30+),30,194,2,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Aquilan Velite Greaves (Level 10+),10,131,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Krokomaic Royal Steppers,40,91,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Turquoise Eagle's Sky Tracks (Level 30+),30,80,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Master's Shoes of Regeneration,25,68,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Aztecosaur War-Boots (Level 20+),20,48,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Ill-Omened Striders,15,29,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Spiral Cup Boots (Level 20+),20,165,2,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Leisure Dome Steppers (Level 20+),20,134,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Smith's Boots (Level 30+),30,108,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Boots of Whispered Flight (Level 40+),40,95,2,2,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Smith's Boots (Level 20+),20,92,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Abyssal Warrior's Boots (Any Level),1,90,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Ra's Zenith Footwraps,20,40,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wooden Key,False,None
