Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Starting Pips,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Polarian Explorer's Pickaxe (Level 70+),70,0,0,0,5,0,110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Hungry Caiman's Staff (Level 130+),130,0,0,0,0,0,105,105,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Winter's Radiant Staff (Level 100+),100,0,0,0,0,0,105,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Krokopatra Royal Staff,100,0,0,0,0,0,102,75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Fortune Teller's Eternal Gaze (Level 90+),90,0,0,0,0,5,100,100,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fusilier's Fireberry Saber (Level 90+),90,0,0,0,0,4,100,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Gourdtar (Level 60+),60,0,0,0,0,0,100,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter's Radiant Staff (Level 90+),90,0,0,0,0,0,100,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fusilier's Fireberry Saber (Level 80+),80,0,0,0,0,4,95,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Harpoon of the Darksome Depths (Level 100+),100,0,0,0,0,0,95,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Hungry Caiman's Staff (Level 110+),110,0,0,0,0,0,95,95,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Winter's Radiant Staff (Level 80+),80,0,0,0,0,0,95,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hungry Caiman's Staff (Level 100+),100,0,0,0,0,0,90,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lunar Scepter of Anubis (Level 130+),130,0,0,0,0,0,90,145,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Polarian Explorer's Pickaxe (Level 60+),60,0,0,0,5,0,90,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Valiant Jouster's Lance (Level 120+),120,0,0,0,0,0,90,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Wysteria Warrior's Longsword (Level 130+),130,0,0,0,0,0,89,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Valiant Jouster's Lance (Level 110+),110,0,0,0,0,0,87,87,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Emerald Caiman's Scepter (Level 130+),130,0,0,0,0,0,85,85,0,0,0,20,0,0,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Fortune Teller's Eternal Gaze (Level 80+),80,0,0,0,0,5,85,85,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Harpoon of the Darksome Depths (Level 90+),90,0,0,0,0,0,85,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Lunar Scepter of Anubis (Level 120+),120,0,0,0,0,0,85,140,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Valiant Jouster's Lance (Level 100+),100,0,0,0,0,0,85,85,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Zeus' Bolt of Genius,90,0,0,0,0,0,84,0,0,0,10,5,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Wysteria Warrior's Longsword (Level 120+),120,0,0,0,0,0,84,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Light Elf Sword and Shield (Level 130+),130,0,0,0,0,0,81,81,0,3,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Woodland Hunter Axe (Level 130+),130,0,0,0,0,0,81,0,0,0,0,0,230,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Rogue's Puzzling Baton,100,0,0,0,4,0,80,102,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Dancing Blade (Level 100+),100,0,0,0,0,0,80,80,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Emerald Caiman's Scepter (Level 120+),120,0,0,0,0,0,80,80,0,0,0,20,0,0,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Lunar Scepter of Anubis (Level 110+),110,0,0,0,0,0,80,135,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Lucky Rogue's Baton,100,0,0,0,1,0,80,102,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Primordial Axe (Level 100+),100,0,0,0,0,0,80,80,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Wysteria Warrior's Longsword (Level 110+),110,0,0,0,0,0,80,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Scimitar (Level 140+),140,0,0,0,0,0,78,0,0,0,0,0,200,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Light Elf Sword and Shield (Level 120+),120,0,0,0,0,0,78,78,0,3,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Longsword (Level 100+),100,0,0,0,0,0,76,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 130+),130,0,0,0,0,0,75,0,0,0,0,0,240,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Haunted Captain's Steel (Level 130+),130,0,0,0,0,0,75,0,0,0,0,0,240,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Harpoon of the Darksome Depths (Level 80+),80,0,0,0,0,0,75,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Hungry Caiman's Staff (Level 90+),90,0,0,0,0,0,75,75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Lunar Scepter of Anubis (Level 100+),100,0,0,0,0,0,75,130,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Odin's Gungnir (Level 140+),140,0,0,0,0,0,75,0,0,0,0,0,255,0,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Odin's Gungnir (Level 130+),130,0,0,0,0,0,75,0,0,0,0,0,240,0,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Staff of the Subjugator,95,0,0,0,0,8,75,48,0,0,11,15,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin's Rain-Bow (Level 130+),130,0,0,0,0,0,75,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Valiant Jouster's Lance (Level 90+),90,0,0,0,0,0,75,75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Wotan's Gungnir (Level 130+),130,0,0,0,0,0,75,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Wotan's Gungnir (Level 140+),140,0,0,0,0,0,75,0,0,0,0,0,252,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Woodland Hunter Axe (Level 120+),120,0,0,0,0,0,74,0,0,0,0,0,210,0,0,0,0,0,1,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Scimitar (Level 130+),130,0,0,0,0,0,72,0,0,0,0,0,175,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Longsword (Level 90+),90,0,0,0,0,0,72,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Artisan's Spear of Insight,70,0,0,0,4,0,70,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Bird of the Yuletide Bow (Level 130+),130,0,0,0,0,0,70,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 120+),120,0,0,0,0,0,70,0,0,0,0,0,210,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dancing Blade (Level 90+),90,0,0,0,0,0,70,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Darkwraith's Scythe of Penance (Level 120+),120,0,0,0,0,0,70,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Emerald Caiman's Scepter (Level 100+),100,0,0,0,0,0,70,70,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Eternal Gaze (Level 70+),70,0,0,0,0,4,70,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fusilier's Fireberry Saber (Level 70+),70,0,0,0,0,4,70,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Haunted Captain's Steel (Level 120+),120,0,0,0,0,0,70,0,0,0,0,0,210,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Odin's Gungnir (Level 120+),120,0,0,0,0,0,70,0,0,0,0,0,210,0,0,0,0,0,1,0,0,0,0,0,Crowns,False,None
Primordial Axe (Level 90+),90,0,0,0,0,0,70,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Polarian Explorer's Pickaxe (Level 50+),50,0,0,0,4,0,70,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Raven's Bow of Unkind Winter (Level 130+),130,0,0,0,0,0,70,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sinister Dragon Pike (Level 100+),100,0,0,0,0,0,70,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Viridian Charged Wand,90,0,0,0,0,7,70,45,0,0,10,13,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter's Radiant Staff (Level 70+),70,0,0,0,0,0,70,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Gungnir (Level 120+),120,0,0,0,0,0,70,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Light Elf Sword and Shield (Level 110+),110,0,0,0,0,0,68,68,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Longsword (Level 80+),80,0,0,0,0,0,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Gourdtar (Level 50+),50,0,0,0,0,0,67,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin's Rain-Bow (Level 120+),120,0,0,0,0,0,67,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Woodland Hunter Axe (Level 110+),110,0,0,0,0,0,67,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 110+),110,0,0,0,0,0,65,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Darkwraith's Scythe of Penance (Level 110+),110,0,0,0,0,0,65,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Harpoon of the Darksome Depths (Level 70+),70,0,0,0,0,0,65,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Lunar Scepter of Anubis (Level 90+),90,0,0,0,0,0,65,110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Odin's Gungnir (Level 110+),110,0,0,0,0,0,65,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Sinister Dragon Pike (Level 90+),90,0,0,0,0,0,65,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Staff of Viridian Flux,85,0,0,0,0,6,65,40,0,0,9,11,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Trickster's Lying Bow (Level 90+),90,0,0,0,0,0,65,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Valiant Jouster's Lance (Level 80+),80,0,0,0,0,0,65,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Wotan's Gungnir (Level 110+),110,0,0,0,0,0,65,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Ares' Spear of Insight,70,0,0,0,3,0,64,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Wysteria Warrior's Longsword (Level 70+),70,0,0,0,0,0,64,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Myriarch Tabarzin of Musing,118,0,0,0,0,0,62,58,0,0,0,0,100,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Ancient Purrzian Scimitar (Level 120+),120,0,0,0,0,0,62,0,0,0,0,0,150,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Mirrorsphere Relic (Level 80+),80,0,0,0,11,0,62,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wiley Durvish Armaments,116,0,0,0,0,0,61,56,0,0,0,0,98,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Light Elf Sword and Shield (Level 100+),100,0,0,0,0,0,61,61,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Bonesmasher Rod of Dreams,100,0,0,0,0,0,60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Blighted Captain's Steel (Level 100+),100,0,0,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Bonesmasher Rattled Rod,100,0,0,0,0,0,60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Dancing Blade (Level 80+),80,0,0,0,0,0,60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Darkwraith's Scythe of Penance (Level 100+),100,0,0,0,0,0,60,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Compelling Scythe (Level 120+),120,0,0,0,0,0,60,80,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Emerald Caiman's Scepter (Level 90+),90,0,0,0,0,0,60,60,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Hawk Rider's Claymore (Level 100+),100,0,0,0,0,0,60,100,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Hungry Caiman's Staff (Level 80+),80,0,0,0,0,0,60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Odin's Gungnir (Level 100+),100,0,0,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Primordial Axe (Level 80+),80,0,0,0,0,0,60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Raven's Bow of Unkind Winter (Level 100+),100,0,0,0,0,0,60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sinister Dragon Pike (Level 80+),80,0,0,0,0,0,60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Trickster's Lying Bow (Level 80+),80,0,0,0,0,0,60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin's Rain-Bow (Level 110+),110,0,0,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Woodland Hunter Axe (Level 100+),100,0,0,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Gungnir (Level 100+),100,0,0,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Longsword (Level 60+),60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Conscript Tabar of Delusion,114,0,0,0,0,0,59,54,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Alpine Hunter Axe (Level 130+),130,0,0,0,0,0,59,59,0,0,0,0,230,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Snowdrifter's Stave (Level 130+),130,0,0,0,0,0,59,59,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Wise Purrzian Axe & Shield,112,0,0,0,0,0,58,52,0,0,0,0,94,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Ancient Purrzian Scimitar (Level 110+),110,0,0,0,0,0,58,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Winter Palace Spikeleaf Sword (Level 130+),130,0,0,0,0,6,58,122,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Zamunda Spear and Shield (Level 130+),130,0,0,0,0,0,58,61,0,0,0,0,250,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Level 150+),150,0,0,0,0,0,56,66,0,0,0,0,0,19,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Purrzian Myriarch's Tabarzin,118,0,0,0,0,0,56,49,0,0,0,0,50,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Unicorn Paladin's Rain-Bow (Level 100+),100,0,0,0,0,0,56,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Longsword (Level 50+),50,0,0,0,0,0,56,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alpine Hunter Axe (Level 120+),120,0,0,0,0,0,55,55,0,0,0,0,210,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 90+),90,0,0,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Charmer's Mystical Flute (Level 130+),130,0,0,0,0,0,55,100,0,0,0,0,225,0,0,2,0,0,2,0,0,0,0,0,Crowns,False,None
Darkwraith's Scythe of Penance (Level 90+),90,0,0,0,0,0,55,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Compelling Scythe (Level 110+),110,0,0,0,0,0,55,75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Eternal Gaze (Level 60+),60,0,0,0,0,4,55,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Harpoon of the Darksome Depths (Level 60+),60,0,0,0,0,0,55,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Haunted Captain's Steel (Level 90+),90,0,0,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Light Elf Sword and Shield (Level 90+),90,0,0,0,0,0,55,55,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lunar Scepter of Anubis (Level 80+),80,0,0,0,0,0,55,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mystic Grimoire (Level 110+),110,0,0,0,0,0,55,0,0,0,13,0,0,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Odin's Gungnir (Level 90+),90,0,0,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Bow of Unkind Winter (Level 90+),90,0,0,0,0,0,55,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Storied Razor (Level 100+),100,0,0,0,0,0,55,100,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Stave (Level 120+),120,0,0,0,0,0,55,55,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Valiant Jouster's Lance (Level 70+),70,0,0,0,0,0,55,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Winter Palace Spikeleaf Sword (Level 120+),120,0,0,0,0,6,55,120,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Gungnir (Level 90+),90,0,0,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Scimitar (Level 100+),100,0,0,0,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dark Sky's Thunder Bite,85,0,0,0,0,0,54,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Durvish Soldier's Armaments,116,0,0,0,0,0,54,48,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Woodland Hunter Axe (Level 90+),90,0,0,0,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Crypt Conscript's Tabar,114,0,0,0,0,0,53,47,0,0,0,0,48,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Zamunda Spear and Shield (Level 120+),120,0,0,0,0,0,53,56,0,0,0,0,230,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Walrusk Sword of Wit,108,0,0,0,0,0,52,52,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Aged Purrzian Axe & Shield,112,0,0,0,0,0,52,46,0,0,0,0,47,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
New Fire Serpent Fang,85,0,0,0,0,0,52,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Unicorn Paladin's Rain-Bow (Level 90+),90,0,0,0,0,0,52,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alpine Hunter Axe (Level 110+),110,0,0,0,0,0,51,51,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Snowdrifter's Stave (Level 110+),110,0,0,0,0,0,51,51,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Fancy Tundarian Saber,106,0,0,0,0,0,50,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Ancient Purrzian Scimitar (Level 90+),90,0,0,0,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 80+),80,0,0,0,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Charmer's Mystical Flute (Level 120+),120,0,0,0,0,0,50,95,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Dancing Blade (Level 70+),70,0,0,0,0,0,50,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dark Wing Bow (Level 80+),80,0,0,0,0,0,50,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Compelling Scythe (Level 100+),100,0,0,0,0,0,50,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Scythe of Penance (Level 80+),80,0,0,0,0,0,50,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Scythe (Level 120+),120,0,0,0,0,0,50,125,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Balance Blade (Level 100+),100,0,0,0,0,0,50,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Emerald Caiman's Scepter (Level 80+),80,0,0,0,0,0,50,50,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Greenwarden's Energetic Staff (Level 100+),100,0,0,0,0,0,50,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hawk Rider's Claymore (Level 90+),90,0,0,0,0,0,50,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Haunted Captain's Steel (Level 80+),80,0,0,0,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Krampus' Tolltaker,120,0,0,0,0,0,50,24,0,0,0,0,55,0,0,2,0,0,0,0,0,0,1,0,Gold Key,False,None
Light Elf Sword and Shield (Level 80+),80,0,0,0,0,0,50,50,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Level 140+),140,0,0,0,0,0,50,59,0,0,0,0,0,18,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Mystic Grimoire (Level 100+),100,0,0,0,0,0,50,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Odin's Gungnir (Level 80+),80,0,0,0,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Primordial Axe (Level 70+),70,0,0,0,0,0,50,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Raven's Bow of Unkind Winter (Level 80+),80,0,0,0,0,0,50,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Claw of Unkindness (Level 90+),90,0,0,0,0,0,50,95,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Storied Razor (Level 90+),90,0,0,0,0,0,50,95,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Stave of the Great Magi,95,0,0,0,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Winter Palace Spikeleaf Sword (Level 100+),100,0,0,0,0,6,50,115,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Gungnir (Level 80+),80,0,0,0,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Kossack Sword of Counsel,104,0,0,0,0,0,49,49,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Woodland Hunter Axe (Level 80+),80,0,0,0,0,0,49,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Tygron's Ferocity,94,0,0,0,0,0,48,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Unicorn Paladin's Rain-Bow (Level 80+),80,0,0,0,0,0,48,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
