Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Starting Pips,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Tears of Night Lance,82,0,0,0,0,0,30,46,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Trickster's Lying Bow (Level 60+),60,0,0,0,0,0,30,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Umbra Spear of Suppression,96,0,0,0,0,0,30,17,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Valiant Jouster's Lance (Level 50+),50,0,0,0,0,0,30,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Unkind Axe of Winter (Level 90+),90,0,0,0,0,0,30,95,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Winter Palace Spikeleaf Sword (Level 70+),70,0,0,0,0,4,30,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter's Whispering Axe (Level 100+),100,0,0,0,0,0,30,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter's Radiant Staff (Level 50+),50,0,0,0,0,0,30,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Trident of Poseidon's Fury,70,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Bludgeon of Confidence,70,0,0,0,0,0,29,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Defender of the Night Lords,85,0,0,0,0,0,29,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Longbow of Integrity,72,0,0,0,0,0,29,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Crackling Juju Staff,62,0,0,0,0,0,28,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
New Moon Lance,82,0,0,0,0,0,28,45,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Savannah Spear and Shield (Level 60+),60,0,0,0,0,0,28,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sign of Cipactli,80,0,0,0,0,0,28,38,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Alpine Hunter Axe (Level 50+),50,0,0,0,0,0,27,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Level 80+),80,0,0,0,0,0,27,32,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Stave (Level 50+),50,0,0,0,0,0,27,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Staff of the Rushing Bear,54,0,0,0,0,0,26,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Winter Lord's Obsidian Shard,82,0,0,0,0,0,26,52,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Charmer's Mystical Flute (Level 60+),60,0,0,0,0,0,25,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Dawnfrost Blade,74,0,0,0,0,0,25,52,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Dragonbite Bow (Level 50+),50,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Emerald Caiman's Scepter (Level 60+),60,0,0,0,0,0,25,25,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Great Axe of the Storyteller (Level 80+),80,0,0,0,0,0,25,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Peaceful Staff (Level 70+),70,0,0,0,0,0,25,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Green Venom of Mother Snake,85,0,0,0,0,0,25,61,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Krampus' Hitstick,50,0,0,0,0,0,25,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Key,False,None
Lunar Scepter of Anubis (Level 50+),50,0,0,0,0,0,25,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mystic Grimoire (Level 50+),50,0,0,0,0,0,25,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Savannah Spear and Shield (Level 50+),50,0,0,0,0,0,25,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Teeth of the Lords of Night (Level 90+),90,0,0,0,0,0,25,150,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unkind Axe of Winter (Level 80+),70,0,0,0,0,0,25,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter's Whispering Axe (Level 90+),90,0,0,0,0,0,25,85,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Banner of the Lords of Night,80,0,0,0,0,0,24,44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Burning Mote,64,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Cloudberry Staff,54,0,0,0,0,0,24,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Finely Balanced Wand,64,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Green Standard of Mother Moon,80,0,0,0,0,0,24,44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Icy Freeze,64,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Mandar's Sword of Legend (Level 70+),70,0,0,0,0,0,24,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mythic Mojo,64,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Pointy Ended Blade,64,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Sharp Silver Tusk,64,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Stormaggedon,64,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Ancestral Staff,62,0,0,0,0,0,23,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Balanced Longbow,72,0,0,0,0,0,23,37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Club of the Heath,70,0,0,0,0,0,23,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Wyrd-Oak Staff,75,0,0,0,0,0,23,73,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Mandar's Sword of Legend (Level 60+),60,0,0,0,0,0,22,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Storied Razor (Level 60+),60,0,0,0,0,0,22,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fellbringer's Bow,72,0,0,0,0,0,21,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Gallant Longbow,72,0,0,0,0,0,21,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Charmer's Mystical Flute (Level 50+),50,0,0,0,0,0,20,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Darkwraith's Atonement Scythe (Level 40+),40,0,0,0,0,0,20,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Compelling Scythe (Level 50+),50,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Scythe (Level 70+),70,0,0,0,0,0,20,75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Deathspitter Bow (Level 50+),50,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Darkwraith's Compelling Scythe (Level 60+),60,0,0,0,0,0,20,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Balance Blade (Level 60+),60,0,0,0,0,0,20,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Everlasting Staff,55,0,0,0,0,0,20,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Greenwarden's Energetic Staff (Level 60+),60,0,0,0,0,0,20,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Hawk Rider's Claymore (Level 50+),50,0,0,0,0,0,20,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Horns of Winter Dreams,54,0,0,0,0,0,20,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Mandar's Sword of Legend (Level 50+),50,0,0,0,0,0,20,23,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Nevermore Talon (Level 60+),60,0,0,0,0,0,20,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Claw of Unkindness (Level 60+),60,0,0,0,0,0,20,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Rod of Rime,55,0,0,0,0,0,20,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Staff of Shadow and Light,66,0,0,0,0,0,20,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Staff of Stasis,55,0,0,0,0,0,20,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Storied Spyglass,55,0,0,0,0,0,20,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Teeth of the Lords of Night (Level 80+),80,0,0,0,0,0,20,140,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Trident of Typhoons,55,0,0,0,0,0,20,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Volcanic Staff,55,0,0,0,0,0,20,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Wicked Wand,55,0,0,0,0,0,20,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Winter's Whispering Axe (Level 80+),80,0,0,0,0,0,20,80,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Shillelagh of the Squire,70,0,0,0,0,0,17,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Snake Staff of Frost and Hail,80,0,0,0,0,0,17,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Winter's Venom Blade,85,0,0,0,0,0,17,73,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Staff of Shining Mountain,62,0,0,0,0,0,16,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Bow of the Wildgrave,72,0,0,0,0,0,15,49,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Chivalric Mallet,70,0,0,0,0,0,15,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Dark Wing Bow (Level 50+),50,0,0,0,0,0,15,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Emerald Caiman's Scepter (Level 50+),50,0,0,0,0,0,15,15,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Peaceful Staff (Level 60+),60,0,0,0,0,0,15,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Hungry Caiman's Staff (Level 50+),50,0,0,0,0,0,15,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Long Journey Staff,60,0,0,0,0,0,15,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Raven's Bow of Unkind Winter (Level 50+),50,0,0,0,0,0,15,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Storied Razor (Level 50+),50,0,0,0,0,0,15,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Sinister Dragon Pike (Level 50+),50,0,0,0,0,0,15,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sun's Light Spear,66,0,0,0,0,0,15,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Teeth of the Lords of Night (Level 70+),70,0,0,0,0,0,15,115,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Trickster's Lying Bow (Level 50+),50,0,0,0,0,0,15,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Black Juju Rod,62,0,0,0,0,0,14,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Burning Yearning Staff,60,0,0,0,0,0,14,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Staff of Absolution,54,0,0,0,0,0,14,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Gar of the Wolf's Fury,52,0,0,0,0,0,13,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Rosewood Persuader,70,0,0,0,0,0,13,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Shadow's Point,95,0,0,0,0,0,13,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Quest,False,None
Gar of Wolf's Hunger,52,0,0,0,0,0,12,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Longdreamer Staff,60,0,0,0,0,0,12,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Pepper Grass Blade,96,0,0,0,0,0,12,35,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Spear of Bear's Wrath,54,0,0,0,0,0,12,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Staff of the Savannah,62,0,0,0,0,0,12,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Blazing Naginata (Level 40+),40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Chiming Blade (Level 40+),40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Scythe (Level 60+),60,0,0,0,0,0,10,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Scythe (Level 50+),50,0,0,0,0,0,10,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Death Blade,50,0,0,0,0,0,10,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gar of the Northern Lights,52,0,0,0,0,0,10,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Great Axe of the Storyteller (Level 70+),70,0,0,0,0,0,10,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Energetic Staff (Level 50+),50,0,0,0,0,0,10,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Hammer of the Stone Sky,56,0,0,0,0,0,10,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Juniper Staff,54,0,0,0,0,0,10,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Nevermore Talon (Level 50+),50,0,0,0,0,0,10,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Raven's Claw of Unkindness (Level 50+),50,0,0,0,0,0,10,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Sweeping Longspear (Level 40+),40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Teeth of the Lords of Night (Level 60+),60,0,0,0,0,0,10,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unkind Axe of Winter (Level 70+),70,0,0,0,0,0,10,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter's Whispering Axe (Level 70+),70,0,0,0,0,0,10,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Broken Branch of Baobab,60,0,0,0,0,0,8,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Gar of Raven's Mercy,52,0,0,0,0,0,7,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Highland Shillelagh,70,0,0,0,0,0,7,43,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Spider Witch Cane,60,0,0,0,0,0,7,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Staff of Cold-Kissed Juju,62,0,0,0,0,0,7,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Gar of Raven's Anguish,52,0,0,0,0,0,6,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Staff of the Boreal Bear,54,0,0,0,0,0,6,36,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Staff of the New Sun,60,0,0,0,0,0,6,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Blazing Naginata (Level 30+),30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Chiming Blade (Level 30+),30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Fishing, Crowns",False,None
Gar of the Green,52,0,0,0,0,0,5,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Greenwarden's Peaceful Staff (Level 50+),50,0,0,0,0,0,5,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Sweeping Longspear (Level 30+),30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Teeth of the Lords of Night (Level 50+),50,0,0,0,0,0,5,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Whistling Thorn Branch,60,0,0,0,0,0,4,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Bazaar, Fishing",False,None
Gar of Winter's Fang,52,0,0,0,0,0,3,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Advanced Death Wand,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Aphrodite's Deadwood Stave,100,0,0,0,0,0,0,95,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Stone Key,False,None
Ares' Spear of Havoc,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Drop, Fishing",False,None
Floramancer Relic of Decay (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Relic of Decay (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Relic of Decay (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Death Scanner (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Staff (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Death Scanner (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Staff (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Staff (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Krokotopian Catacomb Wand,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wooden Key,False,Krokotopian Death Set
Takanobu's Frightening Blade,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Key,False,None
Stave of the Devoured,60,0,0,0,0,0,0,32,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Stone Key, Fishing",False,None
15th Birthday Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 130+),130,0,0,0,0,0,0,0,0,0,0,0,211,16,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Accursed Broomstick,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Abominable Knife,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Aeon Sword,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Adventurous Ranger's Wayfinder (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 70+),70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 90+),90,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 120+),120,0,0,0,0,0,0,0,0,0,0,0,184,15,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Level 100+),100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 100+),100,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Level 90+),90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 110+),110,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Advanced Power Claw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
All Souls Calavera Wand (Level 60+),60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Level 120+),120,0,0,0,0,0,0,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 80+),80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alicane's Flame Staff,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
All Souls Calavera Wand (Level 130+),130,0,0,0,0,0,0,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Level 50+),50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Wayfinder (Level 140+),140,0,0,0,0,0,0,0,0,0,0,0,234,18,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Adventurer's Shillelagh,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Adventurous Ranger's Wayfinder (Level 50+),50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Level 70+),70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Level 80+),80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
